time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1718275500,1718276135,BUY,18578.68,18555.51,18601.85,18554.63,-1.0380,0.5028,-0.9517,VWAPX,7,4,Frankfurt,-0.7651,1.7022,0.7349,1.8706,49.4000,0.3446,0.2136,1
1718361000,1718362939,BUY,18263.38,18206.04,18320.72,18205.83,-1.0037,0.3741,-0.9897,VWAPX,7,5,Frankfurt,0.3801,1.8542,1.8801,-7.2229,61.0000,0.1751,0.2652,-1
1718626500,1718629830,BUY,18044.28,18011.50,18077.06,18010.53,-1.0296,0.7550,-0.9991,VWAPX,9,1,London,-1.2571,1.7611,0.2429,-4.2359,94.2000,0.0699,0.2453,-1
1718706600,1718707144,BUY,18170.78,18161.39,18180.17,18181.23,1.1129,0.9638,-0.6976,VWAPX,7,2,Frankfurt,-1.4040,1.5864,0.0960,-0.0573,46.6000,0.2003,0.2055,-1
1718793000,1718797765,BUY,18112.78,18074.73,18150.83,18074.23,-1.0131,0.9054,-0.9869,VWAPX,7,3,Frankfurt,-0.4088,2.2609,1.0912,-2.5578,42.0000,0.1560,0.3393,-1
1718901000,1718901909,BUY,18157.78,18118.45,18197.11,18197.23,1.0031,0.9776,-0.4971,VWAPX,13,4,USOverlap,-0.6790,2.1190,0.8210,0.7905,56.8000,1.2686,0.7299,1
1718964900,1718965829,BUY,18243.38,18214.40,18272.36,18214.12,-1.0097,0.3261,-0.9914,VWAPX,7,5,Frankfurt,0.6690,1.6008,2.1690,5.1460,20.4000,0.2559,0.4433,1
1719313200,1719314427,BUY,18099.78,18077.96,18121.60,18121.96,1.0165,0.9867,-0.7585,VWAPX,8,2,London,-1.1223,1.6141,0.3777,-4.3202,81.4000,0.1274,0.5081,1
1719396900,1719398249,BUY,18311.28,18272.41,18350.15,18350.38,1.0059,0.9951,-0.0656,VWAPX,7,3,Frankfurt,0.7773,1.6218,2.2773,6.9969,33.8000,0.1786,0.5555,1
1719483300,1719487616,BUY,18224.83,18168.05,18281.61,18167.33,-1.0127,0.3787,-0.9986,VWAPX,7,4,Frankfurt,0.9845,1.9118,2.4845,2.0940,43.6000,0.3181,0.6474,-1
1719831600,1719833414,BUY,18325.58,18290.53,18360.63,18360.83,1.0057,0.9914,-0.1270,VWAPX,8,1,London,-1.2879,1.8826,0.2121,1.3777,99.2000,0.1612,0.0638,1
1719916200,1719922871,BUY,18180.88,18142.09,18219.67,18141.33,-1.0196,0.3983,-0.9990,VWAPX,7,2,Frankfurt,-1.2354,2.5887,0.2646,-4.8038,55.0000,0.1900,0.7246,1
1720174500,1720176825,BUY,18555.58,18498.89,18612.27,18613.03,1.0134,0.9958,-0.4860,VWAPX,7,5,Frankfurt,0.9463,2.0633,2.4463,9.6196,45.8000,0.3596,0.2919,1
1720534500,1720534931,BUY,18399.58,18380.80,18418.36,18380.64,-1.0085,0.1837,-0.9718,VWAPX,11,2,Midday,-1.1583,1.6374,0.3417,-2.8909,63.4000,0.3122,1.5348,-1
1720781100,1720781535,BUY,18538.38,18524.64,18552.12,18552.32,1.0146,0.9789,-0.5495,VWAPX,7,5,Frankfurt,-1.2096,1.5755,0.2904,3.1736,60.6000,0.2761,0.5330,1
1721149200,1721151462,BUY,18496.93,18456.12,18537.74,18538.48,1.0181,0.9936,-0.0355,VWAPX,14,2,USOverlap,-0.3628,1.5638,1.1372,-3.0655,82.4000,1.0418,0.5702,-1
1721211300,1721225103,BUY,18522.83,18439.38,18606.28,18439.38,-1.0000,0.2822,-0.9880,VWAPX,7,3,Frankfurt,0.9542,1.8754,2.4542,-1.8398,79.2000,0.1765,0.3375,-1
1721297700,1721298329,BUY,18486.63,18445.29,18527.97,18445.18,-1.0027,0.0000,-0.9785,VWAPX,7,4,Frankfurt,0.0399,1.7661,1.5399,-1.3097,49.8000,0.1725,0.3057,-1
1721384100,1721385459,BUY,18257.63,18225.56,18289.70,18225.30,-1.0081,0.4849,-0.9984,VWAPX,7,5,Frankfurt,-0.1928,1.6687,1.3072,-9.9522,41.0000,0.2825,0.5538,-1
1721816100,1721819414,BUY,18436.43,18358.55,18514.31,18358.32,-1.0030,0.0327,-0.9973,VWAPX,7,3,Frankfurt,1.1031,2.2588,2.6031,-1.5064,48.2000,0.1948,0.3762,1
1721907000,1721907586,BUY,18138.83,18084.87,18192.79,18192.88,1.0017,0.9831,-0.1566,VWAPX,8,4,London,-0.6726,1.6459,0.8274,-6.0760,99.4000,0.1901,0.1652,-1
1722249000,1722249402,BUY,18491.93,18478.11,18505.75,18477.48,-1.0456,0.5463,-0.9732,VWAPX,7,1,Frankfurt,-1.0335,1.5058,0.4665,5.4876,27.2000,0.2933,0.4471,1
1722420900,1722427976,BUY,18555.73,18472.06,18639.40,18471.28,-1.0093,0.1858,-0.9974,VWAPX,7,3,Frankfurt,0.5940,1.6106,2.0940,4.2653,92.4000,0.3314,0.2095,1
1722509100,1722509285,BUY,18359.73,18326.10,18393.36,18325.08,-1.0303,0.0000,-0.9946,VWAPX,7,4,Frankfurt,-1.2185,2.0175,0.2815,-3.3600,79.2000,0.3057,0.1961,1
1722606300,1722612638,BUY,17799.43,17755.10,17843.76,17754.44,-1.0149,0.9779,-0.9941,VWAPX,10,5,London,-1.1049,1.8538,0.3951,-9.3343,95.2000,1.0004,1.4955,-1
1722869100,1722869337,BUY,17141.93,17103.12,17180.74,17102.88,-1.0062,0.0000,-0.9753,VWAPX,11,1,Midday,-1.1741,1.5224,0.3259,-10.8025,93.6000,2.5887,1.5300,-1
1722939300,1722948065,BUY,17410.53,17262.51,17558.55,17261.88,-1.0043,0.6523,-0.9975,VWAPX,7,2,Frankfurt,0.5146,1.8328,2.0146,-3.3120,87.2000,0.5009,0.3398,-1
1723215600,1723217416,BUY,17704.63,17671.03,17738.23,17670.69,-1.0101,0.0164,-0.9937,VWAPX,12,5,Midday,-0.6646,1.6012,0.8354,3.5546,11.2000,1.8446,1.1777,1
1723463100,1723463540,BUY,17751.93,17737.88,17765.98,17736.18,-1.1210,0.1103,-0.9786,VWAPX,8,1,London,-1.3785,1.5686,0.1215,2.4942,21.0000,0.3870,0.5319,1
1723548600,1723552163,BUY,17750.03,17734.33,17765.73,17766.38,1.0414,0.9904,-0.9331,VWAPX,8,2,London,-1.3714,1.7255,0.1286,1.5609,23.6000,0.1052,0.1666,1
1723634100,1723635180,BUY,17851.73,17822.77,17880.69,17881.28,1.0204,0.9858,-0.2918,VWAPX,8,3,London,-0.7708,1.8055,0.7292,3.5632,25.6000,0.4767,0.3687,1
1723731300,1723735815,BUY,17946.33,17897.20,17995.46,17996.17,1.0145,0.9957,-0.0702,VWAPX,11,4,Midday,-0.4637,2.7591,1.0363,4.3941,28.2000,0.7995,1.0566,1
1723823100,1723826427,BUY,18259.23,18228.99,18289.47,18289.78,1.0103,0.9772,-0.3125,VWAPX,12,5,Midday,-0.8236,1.8592,0.6764,8.1611,53.2000,1.4004,1.2808,1
1724155202,1724158728,BUY,18450.73,18420.73,18480.73,18420.28,-1.0150,0.5183,-0.9817,VWAPX,9,2,London,-1.0109,2.0841,0.4891,5.7841,67.8000,0.1688,0.5950,1
1724235300,1724237493,BUY,18378.83,18348.34,18409.32,18409.37,1.0016,0.9692,-0.2443,VWAPX,7,3,Frankfurt,0.4600,1.5055,1.9600,2.1341,24.6000,0.6414,0.5202,1
1724321700,1724360432,BUY,18510.73,18448.48,18572.98,18447.74,-1.0119,0.6723,-0.9981,VWAPX,7,4,Frankfurt,4.0051,1.7099,5.5051,9.9421,12.4000,0.8488,1.2560,1
1724926500,1724931543,BUY,18828.78,18788.14,18869.42,18870.23,1.0199,0.9953,-0.8501,VWAPX,7,4,Frankfurt,0.6107,1.6599,2.1107,5.9857,40.2000,0.7924,0.3162,1
1725043500,1725044471,BUY,18912.78,18888.66,18936.90,18888.23,-1.0178,0.1845,-0.9764,VWAPX,15,5,USOverlap,-1.3107,2.1117,0.1893,2.4769,73.0000,0.5001,0.3195,1
1725273900,1725275956,BUY,18833.78,18779.53,18888.03,18888.23,1.0037,0.9853,-0.0114,VWAPX,7,1,Frankfurt,-0.7539,2.8834,0.7461,-2.1265,78.8000,0.2725,0.5822,1
1725363902,1725365469,BUY,18941.78,18903.49,18980.07,18901.23,-1.0590,0.0640,-0.9807,VWAPX,8,2,London,-1.1159,2.2994,0.3841,1.0491,91.6000,0.2904,0.1550,1
1725444900,1725617484,BUY,18597.78,18492.57,18702.99,18492.03,-1.0051,0.8787,-0.9766,VWAPX,7,3,Frankfurt,0.7420,2.2261,2.2420,-6.0294,97.8000,0.4169,0.3029,-1
1725618600,1725620304,BUY,18457.58,18410.37,18504.79,18505.29,1.0106,0.9795,-0.5020,VWAPX,7,5,Frankfurt,-0.2700,1.6059,1.2300,-6.0413,81.2000,0.3475,0.3465,-1
1725896700,1725897072,BUY,18384.28,18364.19,18404.37,18404.73,1.0179,0.9657,-0.0274,VWAPX,12,1,Midday,-1.2872,1.7863,0.2128,-3.8307,56.8000,1.4658,0.6364,-1
1725971400,1725972708,BUY,18411.28,18360.94,18461.62,18462.73,1.0221,0.9823,-0.0109,VWAPX,9,2,London,-1.3606,2.7784,0.1394,-2.0878,73.8000,0.3078,0.5459,-1
1726056000,1726060873,BUY,18310.08,18277.82,18342.34,18344.03,1.0524,0.9904,-0.9625,VWAPX,9,3,London,-1.2091,1.9057,0.2909,-2.4222,75.4000,0.4494,0.3089,-1
1726136100,1726155396,BUY,18559.93,18502.47,18617.39,18502.23,-1.0042,0.7710,-0.9868,VWAPX,7,4,Frankfurt,0.5773,1.6717,2.0773,6.1528,39.2000,0.7569,0.3992,1
1726222500,1726223185,BUY,18588.48,18546.27,18630.69,18630.84,1.0036,0.9666,-0.1552,VWAPX,7,5,Frankfurt,0.7426,1.6744,2.2426,5.5925,8.2000,0.3364,0.6437,1
1726481700,1726505085,BUY,18670.13,18616.41,18723.85,18615.63,-1.0145,0.1917,-0.9987,VWAPX,7,1,Frankfurt,0.8873,2.1221,2.3873,4.2179,15.4000,0.5969,0.3696,1
1726570800,1726570986,BUY,18688.98,18673.91,18704.05,18704.43,1.0252,0.9589,-0.1692,VWAPX,8,2,London,-1.0641,1.5831,0.4359,2.0465,35.2000,0.1935,0.1087,1
1726829100,1726829550,BUY,18844.38,18810.02,18878.74,18878.83,1.0026,0.9735,-0.2779,VWAPX,7,5,Frankfurt,-0.8371,1.9474,0.6629,-1.1851,59.6000,0.4165,0.6773,1
1727087400,1727088875,BUY,18735.03,18679.95,18790.11,18790.23,1.0022,0.9840,-0.3413,VWAPX,7,1,Frankfurt,-0.0320,2.1161,1.4680,-4.0516,55.2000,0.2290,0.2813,-1
1727190901,1727191913,BUY,18964.58,18924.64,19004.52,18924.03,-1.0153,0.1365,-0.9652,VWAPX,12,2,Midday,-0.6686,1.9895,0.8314,3.6782,63.6000,1.5249,1.0145,1
1727345700,1727365931,BUY,19132.93,19073.54,19192.32,19193.23,1.0153,0.9648,-0.6297,VWAPX,7,4,Frankfurt,0.3360,1.7415,1.8360,7.6264,66.8000,0.2213,0.2802,1
1727697600,1727697720,BUY,19393.18,19377.62,19408.74,19376.78,-1.0540,0.0000,-0.9897,VWAPX,9,1,London,-1.2873,1.5701,0.2127,3.5763,78.2000,0.2594,0.2622,1
1727808300,1727874296,BUY,19229.23,19133.48,19324.98,19133.13,-1.0037,0.5499,-0.9948,VWAPX,15,2,USOverlap,-1.2164,2.5304,0.2836,-2.0338,100.0000,0.2634,0.4046,1
1727883900,1727941421,BUY,19144.68,19063.42,19225.94,19062.58,-1.0103,0.6215,-0.9857,VWAPX,12,3,Midday,-0.8015,2.7880,0.6985,-3.7066,96.2000,1.3166,0.2814,-1
1727954100,1727957686,BUY,19008.88,18972.76,19045.00,19045.38,1.0105,0.9828,-0.6797,VWAPX,8,4,London,-0.9587,1.9228,0.5413,-6.5742,81.8000,0.4701,0.7699,-1
1728036900,1728038719,BUY,18998.63,18947.80,19049.46,19049.68,1.0043,0.9847,-0.1466,VWAPX,7,5,Frankfurt,0.6123,1.6802,2.1123,-5.0574,40.8000,0.6728,0.2805,-1
1728297900,1728298500,BUY,19062.73,19038.68,19086.78,19038.28,-1.0166,0.4387,-0.8919,VWAPX,7,1,Frankfurt,-1.0389,1.5975,0.4611,-2.2017,75.0000,0.5157,0.2856,1
1728556200,1728556412,BUY,19197.13,19189.30,19204.96,19205.68,1.0920,0.9642,-0.6960,VWAPX,7,4,Frankfurt,-1.4075,1.5440,0.0925,2.0753,29.8000,0.5537,0.4459,1
1728900900,1728902566,BUY,19433.43,19399.89,19466.97,19467.28,1.0092,0.9794,-0.1923,VWAPX,7,1,Frankfurt,0.6776,1.5133,2.1776,11.7685,17.6000,0.4172,0.6684,1
1728987300,1728991522,BUY,19621.73,19573.85,19669.61,19573.28,-1.0119,0.4710,-0.9910,VWAPX,7,2,Frankfurt,0.7881,1.8280,2.2881,12.4118,40.2000,0.4007,0.4873,1
1729074600,1729079730,BUY,19476.03,19423.21,19528.85,19422.63,-1.0110,0.1817,-0.9920,VWAPX,7,3,Frankfurt,0.4318,1.7350,1.9318,0.3664,60.0000,0.2585,0.0934,1
1729160100,1729164794,BUY,19517.63,19463.50,19571.76,19571.93,1.0031,0.9847,-0.0868,VWAPX,7,4,Frankfurt,0.5921,1.6339,2.0921,2.4693,62.0000,1.0267,0.8400,1
1729246500,1729248988,BUY,19579.73,19529.88,19629.58,19631.03,1.0291,0.9890,-0.4754,VWAPX,7,5,Frankfurt,0.7773,1.8248,2.2773,3.7623,44.6000,0.7120,0.6258,1
1729527300,1729535370,BUY,19527.78,19454.42,19601.14,19454.23,-1.0026,0.4423,-0.9890,VWAPX,13,1,USOverlap,-1.2647,4.1951,0.2353,-2.0144,68.2000,0.9324,0.4844,1
1729678500,1729690453,BUY,19439.78,19369.79,19509.77,19368.73,-1.0151,0.2143,-0.9866,VWAPX,7,3,Frankfurt,1.2783,2.2796,2.7783,-2.8573,45.8000,0.9126,0.5374,-1
1729764900,1729768933,BUY,19460.93,19396.72,19525.14,19525.73,1.0092,0.9936,-0.1145,VWAPX,7,4,Frankfurt,0.7041,1.7441,2.2041,1.2514,67.2000,0.5596,0.1498,-1
1730110500,1730113262,BUY,19579.48,19518.25,19640.71,19515.93,-1.0379,0.0890,-0.9399,VWAPX,7,1,Frankfurt,0.9662,1.8313,2.4662,6.1139,46.2000,1.0099,0.2276,1
1730214900,1730217320,BUY,19572.48,19548.46,19596.50,19547.93,-1.0221,0.7265,-0.9804,VWAPX,12,2,Midday,-1.1831,1.7337,0.3169,2.0714,75.6000,0.7274,0.6727,1
1730286900,1730289698,BUY,19403.48,19372.14,19434.82,19371.78,-1.0115,0.8121,-0.9796,VWAPX,8,3,London,-0.5169,1.8400,0.9831,-4.4812,40.8000,0.5141,0.3625,-1
1730370600,1730372380,BUY,19147.53,19122.31,19172.75,19122.08,-1.0091,0.6166,-0.9298,VWAPX,7,4,Frankfurt,-0.3078,1.5946,1.1922,-13.0398,32.0000,0.8809,0.4090,-1
1730734200,1730734805,BUY,19225.93,19208.29,19243.57,19207.48,-1.0459,0.0000,-0.9892,VWAPX,12,1,Midday,-1.0560,1.6107,0.4440,-0.0137,46.0000,1.4650,0.3875,1
1730904300,1730907051,BUY,19367.53,19274.83,19460.23,19273.88,-1.0102,0.2648,-0.9887,VWAPX,11,3,Midday,-1.3390,2.7718,0.1610,1.9887,93.8000,2.3901,2.7178,1
1731060900,1731060995,BUY,19327.73,19312.98,19342.48,19343.28,1.0542,0.9864,-0.0305,VWAPX,7,5,Frankfurt,-1.2475,1.6499,0.2525,1.5561,40.8000,0.5375,0.3571,1
1731320100,1731338625,BUY,19436.53,19365.62,19507.44,19507.58,1.0020,0.9879,-0.3166,VWAPX,7,1,Frankfurt,1.0141,2.0835,2.5141,7.8637,41.0000,0.6359,0.3833,1
1731579300,1731583145,BUY,19119.43,19026.08,19212.78,19213.98,1.0129,0.9914,-0.3498,VWAPX,7,4,Frankfurt,0.8418,1.6881,2.3418,1.0101,76.8000,0.4495,0.4547,-1
1731928500,1731928864,BUY,19199.33,19171.72,19226.94,19169.88,-1.0666,0.0199,-0.9942,VWAPX,8,1,London,-1.3352,1.9917,0.1648,-0.2130,69.4000,0.2134,0.5543,1
1732101300,1732108387,BUY,19174.53,19113.58,19235.48,19112.88,-1.0115,0.3339,-0.9951,VWAPX,8,3,London,0.1179,1.5474,1.6179,1.5494,70.6000,0.2256,0.1935,-1
1732529700,1732530027,BUY,19464.83,19418.34,19511.32,19418.18,-1.0034,0.0764,-0.9991,VWAPX,7,1,Frankfurt,0.4030,1.6066,1.9030,10.3440,35.2000,0.5986,0.4968,1
1732703400,1732705243,BUY,19239.03,19212.18,19265.88,19266.58,1.0261,0.9888,-0.6685,VWAPX,7,3,Frankfurt,-1.2800,2.0681,0.2200,-3.1671,44.8000,0.3788,0.2836,1
1732808700,1732884809,BUY,19405.03,19350.44,19459.62,19460.58,1.0176,0.9993,-0.8014,VWAPX,12,4,Midday,0.0565,1.9384,1.5565,3.3148,45.8000,1.8069,1.1772,1
1733220900,1733290577,BUY,19991.93,19918.09,20065.77,20067.53,1.0238,0.9690,-0.5641,VWAPX,7,2,Frankfurt,0.6931,2.4715,2.1931,12.0753,48.6000,0.3934,0.5630,1
1733393700,1733400305,BUY,20273.53,20229.37,20317.69,20321.08,1.0768,0.9862,-0.2593,VWAPX,7,4,Frankfurt,0.8559,1.6569,2.3559,11.8320,44.8000,0.2896,0.3822,1
1733739300,1733741935,BUY,20439.43,20417.92,20460.94,20416.98,-1.0437,0.5834,-0.9972,VWAPX,7,1,Frankfurt,-0.7659,1.5308,0.7341,5.0565,54.2000,0.2735,0.2723,1
1733998500,1734063023,BUY,20456.03,20400.56,20511.50,20400.48,-1.0014,0.2262,-0.9834,VWAPX,7,4,Frankfurt,0.6989,2.0695,2.1989,3.9866,51.6000,0.6443,0.3319,1
1734104701,1734109802,BUY,20481.23,20431.48,20530.98,20430.98,-1.0101,0.3528,-0.9698,VWAPX,12,5,Midday,-0.7845,2.6796,0.7155,2.3415,75.4000,1.4816,0.4368,1
1734347700,1734351652,BUY,20382.63,20353.24,20412.02,20353.18,-1.0020,0.3590,-0.9680,VWAPX,8,1,London,-0.3372,1.5215,1.1628,-2.5373,59.0000,0.2655,0.5051,1
1734948900,1734950080,BUY,19875.63,19829.72,19921.54,19828.18,-1.0335,0.0773,-0.9943,VWAPX,7,1,Frankfurt,0.4453,1.7755,1.9453,-4.9159,34.6000,0.5436,0.3294,-1
1735294500,1735294656,BUY,19837.33,19807.37,19867.29,19867.88,1.0197,0.9863,-0.0818,VWAPX,7,5,Frankfurt,-0.2906,1.6832,1.2094,-5.1928,29.8000,0.4096,0.4520,-1
1735570800,1735571681,BUY,19898.93,19874.31,19923.55,19873.48,-1.0337,0.5504,-0.9931,VWAPX,12,1,Midday,-1.5901,2.3499,-0.0901,-1.8425,51.8000,1.3968,0.5209,1
